id,source,best_known,gap_distance
codetables-gf4-80-6,codetables-nonbinary-linear-codes,56,1
codetables-gf4-81-5,codetables-nonbinary-linear-codes,58,1
codetables-gf4-82-5,codetables-nonbinary-linear-codes,59,1
codetables-gf4-82-6,codetables-nonbinary-linear-codes,57,1
codetables-gf4-83-6,codetables-nonbinary-linear-codes,58,1
codetables-gf4-84-5,codetables-nonbinary-linear-codes,60,1
codetables-gf4-84-6,codetables-nonbinary-linear-codes,59,1
codetables-gf4-85-5,codetables-nonbinary-linear-codes,61,1
codetables-gf4-86-6,codetables-nonbinary-linear-codes,60,1
codetables-gf4-87-6,codetables-nonbinary-linear-codes,61,1
codetables-gf4-88-6,codetables-nonbinary-linear-codes,62,1
codetables-gf4-89-6,codetables-nonbinary-linear-codes,63,1
codetables-gf4-90-5,codetables-nonbinary-linear-codes,64,1
codetables-gf4-91-5,codetables-nonbinary-linear-codes,65,1
codetables-gf4-92-5,codetables-nonbinary-linear-codes,66,1
codetables-gf4-92-6,codetables-nonbinary-linear-codes,64,1
codetables-gf4-93-5,codetables-nonbinary-linear-codes,67,1
codetables-gf4-95-5,codetables-nonbinary-linear-codes,68,1
codetables-gf4-96-5,codetables-nonbinary-linear-codes,69,1
codetables-gf4-96-6,codetables-nonbinary-linear-codes,67,1
codetables-gf4-97-6,codetables-nonbinary-linear-codes,68,1
codetables-gf5-100-6,codetables-nonbinary-linear-codes,75,1
codetables-gf5-100-7,codetables-nonbinary-linear-codes,74,1
codetables-gf5-102-5,codetables-nonbinary-linear-codes,78,1
codetables-gf5-103-4,codetables-nonbinary-linear-codes,80,1
codetables-gf5-103-5,codetables-nonbinary-linear-codes,79,1
codetables-gf5-104-4,codetables-nonbinary-linear-codes,81,1
codetables-gf5-104-5,codetables-nonbinary-linear-codes,80,1
codetables-gf5-104-6,codetables-nonbinary-linear-codes,78,1
codetables-gf5-105-6,codetables-nonbinary-linear-codes,79,1
codetables-gf5-106-5,codetables-nonbinary-linear-codes,81,1
codetables-gf5-106-6,codetables-nonbinary-linear-codes,80,1
codetables-gf5-107-5,codetables-nonbinary-linear-codes,82,1
codetables-gf5-108-5,codetables-nonbinary-linear-codes,83,1
codetables-gf5-109-5,codetables-nonbinary-linear-codes,84,1
codetables-gf5-111-5,codetables-nonbinary-linear-codes,85,1
codetables-gf5-116-5,codetables-nonbinary-linear-codes,89,1
codetables-gf5-117-5,codetables-nonbinary-linear-codes,90,1
codetables-gf5-119-6,codetables-nonbinary-linear-codes,90,1
codetables-gf5-119-7,codetables-nonbinary-linear-codes,89,1
codetables-gf5-120-6,codetables-nonbinary-linear-codes,91,1
codetables-gf5-120-7,codetables-nonbinary-linear-codes,90,1
codetables-gf5-120-8,codetables-nonbinary-linear-codes,89,1
codetables-gf5-121-6,codetables-nonbinary-linear-codes,92,1
codetables-gf5-121-7,codetables-nonbinary-linear-codes,91,1
codetables-gf5-121-8,codetables-nonbinary-linear-codes,90,1
codetables-gf5-122-6,codetables-nonbinary-linear-codes,93,1
codetables-gf5-122-7,codetables-nonbinary-linear-codes,92,1
codetables-gf5-122-8,codetables-nonbinary-linear-codes,91,1
codetables-gf5-123-6,codetables-nonbinary-linear-codes,94,1
codetables-gf5-123-7,codetables-nonbinary-linear-codes,93,1
codetables-gf5-123-8,codetables-nonbinary-linear-codes,92,1
codetables-gf5-124-5,codetables-nonbinary-linear-codes,96,1
codetables-gf5-125-5,codetables-nonbinary-linear-codes,97,1
codetables-gf5-125-6,codetables-nonbinary-linear-codes,95,1
codetables-gf5-126-5,codetables-nonbinary-linear-codes,98,1
codetables-gf5-126-7,codetables-nonbinary-linear-codes,95,1
codetables-gf5-127-5,codetables-nonbinary-linear-codes,99,1
codetables-gf5-127-8,codetables-nonbinary-linear-codes,95,1
codetables-gf5-128-7,codetables-nonbinary-linear-codes,96,1
codetables-gf5-129-6,codetables-nonbinary-linear-codes,98,1
codetables-gf5-129-7,codetables-nonbinary-linear-codes,97,1
codetables-gf5-130-5,codetables-nonbinary-linear-codes,100,1
codetables-gf5-130-6,codetables-nonbinary-linear-codes,99,1
codetables-gf5-130-7,codetables-nonbinary-linear-codes,98,1
codetables-gf5-16-5,codetables-nonbinary-linear-codes,9,1
codetables-gf5-16-6,codetables-nonbinary-linear-codes,8,1
codetables-gf5-17-6,codetables-nonbinary-linear-codes,9,1
codetables-gf5-17-7,codetables-nonbinary-linear-codes,8,1
codetables-gf5-17-8,codetables-nonbinary-linear-codes,7,1
codetables-gf5-18-7,codetables-nonbinary-linear-codes,9,1
codetables-gf5-18-8,codetables-nonbinary-linear-codes,8,1
codetables-gf5-19-8,codetables-nonbinary-linear-codes,9,1
codetables-gf5-20-7,codetables-nonbinary-linear-codes,10,1
codetables-gf5-20-8,codetables-nonbinary-linear-codes,9,1
codetables-gf5-21-5,codetables-nonbinary-linear-codes,13,1
codetables-gf5-21-6,codetables-nonbinary-linear-codes,12,1
codetables-gf5-21-7,codetables-nonbinary-linear-codes,11,1
codetables-gf5-21-8,codetables-nonbinary-linear-codes,10,1
codetables-gf5-22-5,codetables-nonbinary-linear-codes,14,1
codetables-gf5-22-6,codetables-nonbinary-linear-codes,13,1
codetables-gf5-22-7,codetables-nonbinary-linear-codes,12,1
codetables-gf5-22-8,codetables-nonbinary-linear-codes,11,1
codetables-gf5-23-6,codetables-nonbinary-linear-codes,14,1
codetables-gf5-23-7,codetables-nonbinary-linear-codes,13,1
codetables-gf5-23-8,codetables-nonbinary-linear-codes,12,1
codetables-gf5-24-7,codetables-nonbinary-linear-codes,14,1
codetables-gf5-24-8,codetables-nonbinary-linear-codes,13,1
codetables-gf5-25-8,codetables-nonbinary-linear-codes,14,1
codetables-gf5-26-5,codetables-nonbinary-linear-codes,17,1
codetables-gf5-26-6,codetables-nonbinary-linear-codes,16,1
codetables-gf5-26-8,codetables-nonbinary-linear-codes,14,1
codetables-gf5-27-5,codetables-nonbinary-linear-codes,18,1
codetables-gf5-27-6,codetables-nonbinary-linear-codes,17,1
codetables-gf5-27-7,codetables-nonbinary-linear-codes,16,1
codetables-gf5-27-8,codetables-nonbinary-linear-codes,15,1
codetables-gf5-28-5,codetables-nonbinary-linear-codes,19,1
codetables-gf5-28-6,codetables-nonbinary-linear-codes,18,1
codetables-gf5-28-7,codetables-nonbinary-linear-codes,17,1
codetables-gf5-29-6,codetables-nonbinary-linear-codes,19,1
codetables-gf5-30-5,codetables-nonbinary-linear-codes,20,1
codetables-gf5-31-5,codetables-nonbinary-linear-codes,21,1
codetables-gf5-31-6,codetables-nonbinary-linear-codes,20,1
codetables-gf5-31-7,codetables-nonbinary-linear-codes,19,1
codetables-gf5-32-5,codetables-nonbinary-linear-codes,22,1
codetables-gf5-32-6,codetables-nonbinary-linear-codes,21,1
codetables-gf5-32-7,codetables-nonbinary-linear-codes,20,1
codetables-gf5-33-5,codetables-nonbinary-linear-codes,23,1
codetables-gf5-33-6,codetables-nonbinary-linear-codes,22,1
codetables-gf5-33-7,codetables-nonbinary-linear-codes,21,1
codetables-gf5-34-6,codetables-nonbinary-linear-codes,23,1
codetables-gf5-34-7,codetables-nonbinary-linear-codes,22,1
codetables-gf5-35-5,codetables-nonbinary-linear-codes,24,1
codetables-gf5-35-7,codetables-nonbinary-linear-codes,23,1
codetables-gf5-36-5,codetables-nonbinary-linear-codes,25,1
codetables-gf5-36-6,codetables-nonbinary-linear-codes,24,1
codetables-gf5-37-5,codetables-nonbinary-linear-codes,26,1
codetables-gf5-37-6,codetables-nonbinary-linear-codes,25,1
codetables-gf5-37-7,codetables-nonbinary-linear-codes,24,1
codetables-gf5-38-5,codetables-nonbinary-linear-codes,27,1
codetables-gf5-38-6,codetables-nonbinary-linear-codes,26,1
codetables-gf5-39-5,codetables-nonbinary-linear-codes,28,1
codetables-gf5-39-6,codetables-nonbinary-linear-codes,27,1
codetables-gf5-40-5,codetables-nonbinary-linear-codes,29,1
codetables-gf5-40-6,codetables-nonbinary-linear-codes,28,1
codetables-gf5-41-4,codetables-nonbinary-linear-codes,30,1
codetables-gf5-42-4,codetables-nonbinary-linear-codes,31,1
codetables-gf5-42-5,codetables-nonbinary-linear-codes,30,1
codetables-gf5-43-5,codetables-nonbinary-linear-codes,31,1
codetables-gf5-44-5,codetables-nonbinary-linear-codes,31,1
codetables-gf5-44-6,codetables-nonbinary-linear-codes,30,1
codetables-gf5-45-5,codetables-nonbinary-linear-codes,32,1
codetables-gf5-46-5,codetables-nonbinary-linear-codes,33,1
codetables-gf5-47-4,codetables-nonbinary-linear-codes,35,1
codetables-gf5-47-5,codetables-nonbinary-linear-codes,34,1
codetables-gf5-48-4,codetables-nonbinary-linear-codes,36,1
codetables-gf5-48-5,codetables-nonbinary-linear-codes,35,1
codetables-gf5-49-5,codetables-nonbinary-linear-codes,36,1
codetables-gf5-49-6,codetables-nonbinary-linear-codes,34,1
codetables-gf5-54-6,codetables-nonbinary-linear-codes,38,1
codetables-gf5-55-5,codetables-nonbinary-linear-codes,40,1
codetables-gf5-55-6,codetables-nonbinary-linear-codes,39,1
codetables-gf5-56-5,codetables-nonbinary-linear-codes,41,1
codetables-gf5-56-6,codetables-nonbinary-linear-codes,40,1
codetables-gf5-57-5,codetables-nonbinary-linear-codes,42,1
codetables-gf5-58-5,codetables-nonbinary-linear-codes,43,1
codetables-gf5-59-5,codetables-nonbinary-linear-codes,44,1
codetables-gf5-60-6,codetables-nonbinary-linear-codes,43,1
codetables-gf5-61-5,codetables-nonbinary-linear-codes,45,1
codetables-gf5-61-6,codetables-nonbinary-linear-codes,44,1
codetables-gf5-62-5,codetables-nonbinary-linear-codes,46,1
codetables-gf5-62-6,codetables-nonbinary-linear-codes,45,1
codetables-gf5-63-5,codetables-nonbinary-linear-codes,47,1
codetables-gf5-64-5,codetables-nonbinary-linear-codes,48,1
codetables-gf5-65-5,codetables-nonbinary-linear-codes,49,1
codetables-gf5-67-5,codetables-nonbinary-linear-codes,50,1
codetables-gf5-68-6,codetables-nonbinary-linear-codes,49,1
codetables-gf5-72-5,codetables-nonbinary-linear-codes,54,1
codetables-gf5-80-5,codetables-nonbinary-linear-codes,60,1
codetables-gf5-81-5,codetables-nonbinary-linear-codes,61,1
codetables-gf5-82-5,codetables-nonbinary-linear-codes,62,1
codetables-gf5-83-5,codetables-nonbinary-linear-codes,63,1
codetables-gf5-84-5,codetables-nonbinary-linear-codes,64,1
codetables-gf5-86-5,codetables-nonbinary-linear-codes,65,1
codetables-gf5-87-5,codetables-nonbinary-linear-codes,66,1
codetables-gf5-88-5,codetables-nonbinary-linear-codes,67,1
codetables-gf5-89-5,codetables-nonbinary-linear-codes,68,1
codetables-gf5-90-5,codetables-nonbinary-linear-codes,69,1
codetables-gf5-92-5,codetables-nonbinary-linear-codes,70,1
codetables-gf5-94-6,codetables-nonbinary-linear-codes,70,1
codetables-gf5-97-5,codetables-nonbinary-linear-codes,74,1
codetables-gf5-98-5,codetables-nonbinary-linear-codes,75,1
codetables-gf5-99-6,codetables-nonbinary-linear-codes,74,1
codetables-gf7-18-7,codetables-nonbinary-linear-codes,9,1
codetables-gf7-19-7,codetables-nonbinary-linear-codes,10,1
codetables-gf7-20-6,codetables-nonbinary-linear-codes,12,1
codetables-gf7-20-7,codetables-nonbinary-linear-codes,11,1
codetables-gf7-21-4,codetables-nonbinary-linear-codes,15,1
codetables-gf7-21-5,codetables-nonbinary-linear-codes,14,1
codetables-gf7-21-6,codetables-nonbinary-linear-codes,13,1
codetables-gf7-21-7,codetables-nonbinary-linear-codes,12,1
codetables-gf7-22-4,codetables-nonbinary-linear-codes,16,1
codetables-gf7-22-5,codetables-nonbinary-linear-codes,15,1
codetables-gf7-22-6,codetables-nonbinary-linear-codes,14,1
codetables-gf7-22-7,codetables-nonbinary-linear-codes,13,1
codetables-gf7-23-4,codetables-nonbinary-linear-codes,17,1
codetables-gf7-23-5,codetables-nonbinary-linear-codes,16,1
codetables-gf7-23-6,codetables-nonbinary-linear-codes,15,1
codetables-gf7-24-5,codetables-nonbinary-linear-codes,17,1
codetables-gf7-24-6,codetables-nonbinary-linear-codes,16,1
codetables-gf7-25-5,codetables-nonbinary-linear-codes,17,1
codetables-gf7-26-5,codetables-nonbinary-linear-codes,18,1
codetables-gf7-26-6,codetables-nonbinary-linear-codes,17,1
codetables-gf7-27-5,codetables-nonbinary-linear-codes,19,1
codetables-gf7-27-6,codetables-nonbinary-linear-codes,18,1
codetables-gf7-27-7,codetables-nonbinary-linear-codes,17,1
codetables-gf7-28-4,codetables-nonbinary-linear-codes,21,1
codetables-gf7-28-5,codetables-nonbinary-linear-codes,20,1
codetables-gf7-28-6,codetables-nonbinary-linear-codes,19,1
codetables-gf7-28-7,codetables-nonbinary-linear-codes,18,1
codetables-gf7-29-4,codetables-nonbinary-linear-codes,22,1
codetables-gf7-29-5,codetables-nonbinary-linear-codes,21,1
codetables-gf7-29-7,codetables-nonbinary-linear-codes,19,1
codetables-gf7-30-4,codetables-nonbinary-linear-codes,23,1
codetables-gf7-30-5,codetables-nonbinary-linear-codes,22,1
codetables-gf7-31-5,codetables-nonbinary-linear-codes,22,1
codetables-gf7-32-5,codetables-nonbinary-linear-codes,23,1
codetables-gf7-32-6,codetables-nonbinary-linear-codes,22,1
codetables-gf7-33-5,codetables-nonbinary-linear-codes,24,1
codetables-gf7-33-6,codetables-nonbinary-linear-codes,23,1
codetables-gf7-34-4,codetables-nonbinary-linear-codes,26,1
codetables-gf7-34-5,codetables-nonbinary-linear-codes,25,1
codetables-gf7-35-4,codetables-nonbinary-linear-codes,27,1
codetables-gf7-35-5,codetables-nonbinary-linear-codes,26,1
codetables-gf7-36-4,codetables-nonbinary-linear-codes,28,1
codetables-gf7-36-5,codetables-nonbinary-linear-codes,27,1
codetables-gf7-37-4,codetables-nonbinary-linear-codes,29,1
codetables-gf7-37-5,codetables-nonbinary-linear-codes,27,1
codetables-gf7-38-5,codetables-nonbinary-linear-codes,28,1
codetables-gf7-38-6,codetables-nonbinary-linear-codes,27,1
codetables-gf7-39-5,codetables-nonbinary-linear-codes,29,1
codetables-gf7-40-5,codetables-nonbinary-linear-codes,30,1
codetables-gf7-41-5,codetables-nonbinary-linear-codes,31,1
codetables-gf7-42-5,codetables-nonbinary-linear-codes,32,1
codetables-gf7-45-5,codetables-nonbinary-linear-codes,34,1
codetables-gf7-46-5,codetables-nonbinary-linear-codes,35,1
codetables-gf7-47-5,codetables-nonbinary-linear-codes,36,1
codetables-gf7-48-5,codetables-nonbinary-linear-codes,37,1
codetables-gf7-53-5,codetables-nonbinary-linear-codes,41,1
codetables-gf7-54-5,codetables-nonbinary-linear-codes,42,1
codetables-gf7-59-4,codetables-nonbinary-linear-codes,48,1
codetables-gf7-60-5,codetables-nonbinary-linear-codes,47,1
codetables-gf7-62-4,codetables-nonbinary-linear-codes,50,1
codetables-gf7-63-4,codetables-nonbinary-linear-codes,51,1
codetables-gf7-64-4,codetables-nonbinary-linear-codes,52,1
codetables-gf7-65-4,codetables-nonbinary-linear-codes,53,1
codetables-gf7-66-4,codetables-nonbinary-linear-codes,54,1
codetables-gf7-67-4,codetables-nonbinary-linear-codes,55,1
codetables-gf7-69-4,codetables-nonbinary-linear-codes,56,1
codetables-gf7-70-4,codetables-nonbinary-linear-codes,57,1
codetables-gf7-71-4,codetables-nonbinary-linear-codes,58,1
codetables-gf7-72-4,codetables-nonbinary-linear-codes,59,1
codetables-gf7-73-4,codetables-nonbinary-linear-codes,60,1
codetables-gf7-74-4,codetables-nonbinary-linear-codes,61,1
codetables-gf7-75-4,codetables-nonbinary-linear-codes,62,1
codetables-gf7-76-4,codetables-nonbinary-linear-codes,62,1
codetables-gf7-77-4,codetables-nonbinary-linear-codes,63,1
codetables-gf7-78-4,codetables-nonbinary-linear-codes,64,1
codetables-gf7-79-4,codetables-nonbinary-linear-codes,65,1
codetables-gf7-80-4,codetables-nonbinary-linear-codes,66,1
codetables-gf7-81-4,codetables-nonbinary-linear-codes,67,1
codetables-gf7-82-4,codetables-nonbinary-linear-codes,68,1
codetables-gf7-85-4,codetables-nonbinary-linear-codes,70,1
codetables-gf7-86-4,codetables-nonbinary-linear-codes,71,1
codetables-gf7-87-4,codetables-nonbinary-linear-codes,72,1
codetables-gf7-88-4,codetables-nonbinary-linear-codes,73,1
codetables-gf7-89-4,codetables-nonbinary-linear-codes,74,1
codetables-gf7-90-4,codetables-nonbinary-linear-codes,75,1
codetables-gf7-93-4,codetables-nonbinary-linear-codes,77,1
codetables-gf7-94-4,codetables-nonbinary-linear-codes,78,1
codetables-gf7-95-4,codetables-nonbinary-linear-codes,79,1
codetables-gf7-96-4,codetables-nonbinary-linear-codes,80,1
codetables-gf7-97-4,codetables-nonbinary-linear-codes,81,1
codetables-gf8-100-4,codetables-nonbinary-linear-codes,85,1
codetables-gf8-104-4,codetables-nonbinary-linear-codes,88,1
codetables-gf8-105-4,codetables-nonbinary-linear-codes,89,1
codetables-gf8-106-4,codetables-nonbinary-linear-codes,90,1
codetables-gf8-107-4,codetables-nonbinary-linear-codes,91,1
codetables-gf8-108-4,codetables-nonbinary-linear-codes,92,1
codetables-gf8-109-4,codetables-nonbinary-linear-codes,93,1
codetables-gf8-110-4,codetables-nonbinary-linear-codes,94,1
codetables-gf8-21-5,codetables-nonbinary-linear-codes,14,1
codetables-gf8-21-6,codetables-nonbinary-linear-codes,13,1
codetables-gf8-22-5,codetables-nonbinary-linear-codes,15,1
codetables-gf8-22-6,codetables-nonbinary-linear-codes,14,1
codetables-gf8-23-5,codetables-nonbinary-linear-codes,16,1
codetables-gf8-23-6,codetables-nonbinary-linear-codes,15,1
codetables-gf8-24-5,codetables-nonbinary-linear-codes,17,1
codetables-gf8-24-6,codetables-nonbinary-linear-codes,16,1
codetables-gf8-25-5,codetables-nonbinary-linear-codes,18,1
codetables-gf8-25-6,codetables-nonbinary-linear-codes,17,1
codetables-gf8-26-4,codetables-nonbinary-linear-codes,20,1
codetables-gf8-26-5,codetables-nonbinary-linear-codes,19,1
codetables-gf8-28-5,codetables-nonbinary-linear-codes,20,1
codetables-gf8-29-5,codetables-nonbinary-linear-codes,21,1
codetables-gf8-29-6,codetables-nonbinary-linear-codes,20,1
codetables-gf8-30-5,codetables-nonbinary-linear-codes,22,1
codetables-gf8-30-6,codetables-nonbinary-linear-codes,21,1
codetables-gf8-31-4,codetables-nonbinary-linear-codes,24,1
codetables-gf8-31-5,codetables-nonbinary-linear-codes,23,1
codetables-gf8-32-4,codetables-nonbinary-linear-codes,25,1
codetables-gf8-32-5,codetables-nonbinary-linear-codes,24,1
codetables-gf8-33-4,codetables-nonbinary-linear-codes,26,1
codetables-gf8-34-4,codetables-nonbinary-linear-codes,27,1
codetables-gf8-36-5,codetables-nonbinary-linear-codes,27,1
codetables-gf8-37-5,codetables-nonbinary-linear-codes,28,1
codetables-gf8-37-6,codetables-nonbinary-linear-codes,27,1
codetables-gf8-38-5,codetables-nonbinary-linear-codes,29,1
codetables-gf8-38-6,codetables-nonbinary-linear-codes,28,1
codetables-gf8-40-4,codetables-nonbinary-linear-codes,32,1
codetables-gf8-41-4,codetables-nonbinary-linear-codes,33,1
codetables-gf8-41-5,codetables-nonbinary-linear-codes,31,1
codetables-gf8-42-4,codetables-nonbinary-linear-codes,34,1
codetables-gf8-42-5,codetables-nonbinary-linear-codes,32,1
codetables-gf8-43-4,codetables-nonbinary-linear-codes,35,1
codetables-gf8-43-5,codetables-nonbinary-linear-codes,33,1
codetables-gf8-44-5,codetables-nonbinary-linear-codes,34,1
codetables-gf8-45-5,codetables-nonbinary-linear-codes,35,1
codetables-gf8-46-4,codetables-nonbinary-linear-codes,37,1
codetables-gf8-46-5,codetables-nonbinary-linear-codes,36,1
codetables-gf8-47-4,codetables-nonbinary-linear-codes,38,1
codetables-gf8-47-5,codetables-nonbinary-linear-codes,37,1
codetables-gf8-48-4,codetables-nonbinary-linear-codes,39,1
codetables-gf8-48-5,codetables-nonbinary-linear-codes,38,1
codetables-gf8-49-4,codetables-nonbinary-linear-codes,40,1
codetables-gf8-50-4,codetables-nonbinary-linear-codes,41,1
codetables-gf8-50-5,codetables-nonbinary-linear-codes,39,1
codetables-gf8-51-5,codetables-nonbinary-linear-codes,40,1
codetables-gf8-52-5,codetables-nonbinary-linear-codes,41,1
codetables-gf8-53-5,codetables-nonbinary-linear-codes,42,1
